nli_nr,persona_nr,name,premise,hypo,inneu,inent,incon,final,inentro,entrolevel,persona,outentail,outcon,outneu,age,gender,nationality,education
8,29,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Black female with a high school education.,119,0,1,50,female,black,highschool
8,30,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Black female with a college education.,120,0,0,50,female,black,college
8,31,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Black female with a graduate school education.,120,0,0,50,female,black,graduateschool
8,32,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Asian male with a high school education.,120,0,0,50,male,asian,highschool
8,33,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Asian male with a college education.,120,0,0,50,male,asian,college
8,34,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Asian male with a graduate school education.,120,0,0,50,male,asian,graduateschool
8,35,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Asian female with a high school education.,120,0,0,50,female,asian,highschool
8,36,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Asian female with a college education.,120,0,0,50,female,asian,college
8,37,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 50-year-old Asian female with a graduate school education.,120,0,0,50,female,asian,graduateschool
8,38,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old White male with a high school education.,120,0,0,70,male,white,highschool
8,39,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old White male with a college education.,120,0,0,70,male,white,college
8,40,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old White male with a graduate school education.,120,0,0,70,male,white,graduateschool
8,41,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old White female with a high school education.,120,0,0,70,female,white,highschool
8,42,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old White female with a college education.,120,0,0,70,female,white,college
8,43,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old White female with a graduate school education.,120,0,0,70,female,white,graduateschool
8,44,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Black male with a high school education.,120,0,0,70,male,black,highschool
8,45,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Black male with a college education.,120,0,0,70,male,black,college
8,46,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Black male with a graduate school education.,120,0,0,70,male,black,graduateschool
8,47,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Black female with a high school education.,119,0,1,70,female,black,highschool
8,48,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Black female with a college education.,120,0,0,70,female,black,college
8,49,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Black female with a graduate school education.,118,0,2,70,female,black,graduateschool
8,50,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Asian male with a high school education.,120,0,0,70,male,asian,highschool
8,51,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Asian male with a college education.,120,0,0,70,male,asian,college
8,52,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Asian male with a graduate school education.,120,0,0,70,male,asian,graduateschool
8,53,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Asian female with a high school education.,120,0,0,70,female,asian,highschool
8,54,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Asian female with a college education.,120,0,0,70,female,asian,college
8,55,CrowdBeach,A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.,A number of boys are airborne at the beach.,67,33,0,e,0.82728021,Medium,You are a 70-year-old Asian female with a graduate school education.,120,0,0,70,female,asian,graduateschool
9,1,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,.,81,10,29,,,,
9,2,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old White male with a high school education.,53,21,46,30,male,white,highschool
9,3,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old White male with a college education.,42,24,54,30,male,white,college
9,4,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old White male with a graduate school education.,49,25,46,30,male,white,graduateschool
9,5,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old White female with a high school education.,80,9,31,30,female,white,highschool
9,6,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old White female with a college education.,80,9,31,30,female,white,college
9,7,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old White female with a graduate school education.,89,6,25,30,female,white,graduateschool
9,8,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Black male with a high school education.,49,19,52,30,male,black,highschool
9,9,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Black male with a college education.,55,27,38,30,male,black,college
9,10,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Black male with a graduate school education.,54,20,46,30,male,black,graduateschool
9,11,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Black female with a high school education.,75,12,33,30,female,black,highschool
9,12,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Black female with a college education.,92,9,19,30,female,black,college
9,13,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Black female with a graduate school education.,82,8,30,30,female,black,graduateschool
9,14,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Asian male with a high school education.,55,19,46,30,male,asian,highschool
9,15,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Asian male with a college education.,61,16,43,30,male,asian,college
9,16,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Asian male with a graduate school education.,67,15,38,30,male,asian,graduateschool
9,17,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Asian female with a high school education.,79,11,30,30,female,asian,highschool
9,18,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Asian female with a college education.,82,6,32,30,female,asian,college
9,19,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 30-year-old Asian female with a graduate school education.,89,5,26,30,female,asian,graduateschool
9,20,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old White male with a high school education.,47,23,50,50,male,white,highschool
9,21,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old White male with a college education.,60,21,39,50,male,white,college
9,22,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old White male with a graduate school education.,57,17,46,50,male,white,graduateschool
9,23,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old White female with a high school education.,75,15,30,50,female,white,highschool
9,24,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old White female with a college education.,72,13,35,50,female,white,college
9,25,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old White female with a graduate school education.,74,16,30,50,female,white,graduateschool
9,26,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Black male with a high school education.,58,26,36,50,male,black,highschool
9,27,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Black male with a college education.,67,22,31,50,male,black,college
9,28,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Black male with a graduate school education.,57,27,36,50,male,black,graduateschool
9,29,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Black female with a high school education.,81,10,29,50,female,black,highschool
9,30,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Black female with a college education.,84,11,25,50,female,black,college
9,31,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Black female with a graduate school education.,79,10,31,50,female,black,graduateschool
9,32,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Asian male with a high school education.,59,18,43,50,male,asian,highschool
9,33,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Asian male with a college education.,68,11,41,50,male,asian,college
9,34,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Asian male with a graduate school education.,79,11,30,50,male,asian,graduateschool
9,35,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Asian female with a high school education.,85,8,27,50,female,asian,highschool
9,36,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Asian female with a college education.,83,7,30,50,female,asian,college
9,37,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 50-year-old Asian female with a graduate school education.,82,7,31,50,female,asian,graduateschool
9,38,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old White male with a high school education.,50,25,45,70,male,white,highschool
9,39,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old White male with a college education.,59,19,42,70,male,white,college
9,40,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old White male with a graduate school education.,56,17,47,70,male,white,graduateschool
9,41,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old White female with a high school education.,67,18,35,70,female,white,highschool
9,42,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old White female with a college education.,73,15,32,70,female,white,college
9,43,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old White female with a graduate school education.,75,11,34,70,female,white,graduateschool
9,44,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Black male with a high school education.,61,16,43,70,male,black,highschool
9,45,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Black male with a college education.,49,27,44,70,male,black,college
9,46,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Black male with a graduate school education.,64,12,44,70,male,black,graduateschool
9,47,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Black female with a high school education.,68,16,36,70,female,black,highschool
9,48,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Black female with a college education.,87,10,23,70,female,black,college
9,49,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Black female with a graduate school education.,85,12,23,70,female,black,graduateschool
9,50,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Asian male with a high school education.,66,14,40,70,male,asian,highschool
9,51,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Asian male with a college education.,70,19,31,70,male,asian,college
9,52,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Asian male with a graduate school education.,76,10,34,70,male,asian,graduateschool
9,53,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Asian female with a high school education.,75,14,31,70,female,asian,highschool
9,54,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Asian female with a college education.,77,12,31,70,female,asian,college
9,55,MotherTwoChild,A mother and her two children sit down to rest.,A mother and her daughters are resting.,67,33,0,n,0.91492637,Medium,You are a 70-year-old Asian female with a graduate school education.,84,5,31,70,female,asian,graduateschool
10,1,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,.,120,0,0,,,,
10,2,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old White male with a high school education.,120,0,0,30,male,white,highschool
10,3,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old White male with a college education.,120,0,0,30,male,white,college
10,4,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old White male with a graduate school education.,120,0,0,30,male,white,graduateschool
10,5,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old White female with a high school education.,120,0,0,30,female,white,highschool
10,6,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old White female with a college education.,120,0,0,30,female,white,college
10,7,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old White female with a graduate school education.,120,0,0,30,female,white,graduateschool
10,8,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Black male with a high school education.,120,0,0,30,male,black,highschool
10,9,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Black male with a college education.,120,0,0,30,male,black,college
10,10,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Black male with a graduate school education.,120,0,0,30,male,black,graduateschool
10,11,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Black female with a high school education.,120,0,0,30,female,black,highschool
10,12,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Black female with a college education.,120,0,0,30,female,black,college
10,13,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Black female with a graduate school education.,120,0,0,30,female,black,graduateschool
10,14,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Asian male with a high school education.,120,0,0,30,male,asian,highschool
10,15,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Asian male with a college education.,120,0,0,30,male,asian,college
10,16,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Asian male with a graduate school education.,120,0,0,30,male,asian,graduateschool
10,17,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Asian female with a high school education.,120,0,0,30,female,asian,highschool
10,18,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Asian female with a college education.,120,0,0,30,female,asian,college
10,19,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 30-year-old Asian female with a graduate school education.,120,0,0,30,female,asian,graduateschool
10,20,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old White male with a high school education.,120,0,0,50,male,white,highschool
10,21,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old White male with a college education.,120,0,0,50,male,white,college
10,22,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old White male with a graduate school education.,120,0,0,50,male,white,graduateschool
10,23,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old White female with a high school education.,120,0,0,50,female,white,highschool
10,24,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old White female with a college education.,120,0,0,50,female,white,college
10,25,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old White female with a graduate school education.,120,0,0,50,female,white,graduateschool
10,26,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Black male with a high school education.,120,0,0,50,male,black,highschool
10,27,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Black male with a college education.,120,0,0,50,male,black,college
10,28,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Black male with a graduate school education.,120,0,0,50,male,black,graduateschool
10,29,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Black female with a high school education.,120,0,0,50,female,black,highschool
10,30,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Black female with a college education.,120,0,0,50,female,black,college
10,31,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Black female with a graduate school education.,120,0,0,50,female,black,graduateschool
10,32,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Asian male with a high school education.,120,0,0,50,male,asian,highschool
10,33,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Asian male with a college education.,120,0,0,50,male,asian,college
10,34,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Asian male with a graduate school education.,120,0,0,50,male,asian,graduateschool
10,35,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Asian female with a high school education.,120,0,0,50,female,asian,highschool
10,36,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Asian female with a college education.,120,0,0,50,female,asian,college
10,37,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 50-year-old Asian female with a graduate school education.,120,0,0,50,female,asian,graduateschool
10,38,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old White male with a high school education.,120,0,0,70,male,white,highschool
10,39,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old White male with a college education.,120,0,0,70,male,white,college
10,40,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old White male with a graduate school education.,120,0,0,70,male,white,graduateschool
10,41,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old White female with a high school education.,120,0,0,70,female,white,highschool
10,42,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old White female with a college education.,120,0,0,70,female,white,college
10,43,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old White female with a graduate school education.,120,0,0,70,female,white,graduateschool
10,44,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Black male with a high school education.,120,0,0,70,male,black,highschool
10,45,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Black male with a college education.,120,0,0,70,male,black,college
10,46,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Black male with a graduate school education.,120,0,0,70,male,black,graduateschool
10,47,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Black female with a high school education.,120,0,0,70,female,black,highschool
10,48,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Black female with a college education.,120,0,0,70,female,black,college
10,49,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Black female with a graduate school education.,120,0,0,70,female,black,graduateschool
10,50,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Asian male with a high school education.,120,0,0,70,male,asian,highschool
10,51,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Asian male with a college education.,120,0,0,70,male,asian,college
10,52,Forest,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design.,There is artwork with trees.,22,75,3,e,0.94361834,Medium,You are a 70-year-old Asian male with a graduate school education.,120,0,0,70,male,asian,graduateschool
