persona;context;statement;option_1;option_2;option_3;selected_option;selected_option_value
You are a 50-year-old White male with a high school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a high school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a high school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White male with a high school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a high school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White male with a college education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
You are a 50-year-old White male with a graduate school education.;People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false;a;Definitely false
