persona;context;statement;option_1;option_2;option_3;selected_option;selected_option_value
You are a 50-year-old White male with a graduate school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White male with a graduate school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White male with a graduate school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 50-year-old White female with a high school education.;A child in red is guided by an adult.;The child is younger than the adult.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;a;Definitely false
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 50-year-old White female with a college education.;A child in red is guided by an adult.;The child is younger than the adult.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
